base,t_mid_s,rms,ptp,line_length,y
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,10.9995,0.00017608295286543034,0.0042939350000000005,0.005719132877326106,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,11.9995,0.00021859986325922543,0.0042939350000000005,0.00643252882263441,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,12.9995,0.00018565240308700165,0.0024870056875,0.004934722767045021,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,13.9995,0.00014665628362371143,0.00101180978125,0.004197236180167198,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,14.9995,0.0001514167155033564,0.0014102505000000002,0.005014123690673828,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,15.9995,0.00013934390162564833,0.0014102505000000002,0.005382061604875088,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,16.9995,0.00014077858799213744,0.00103027271875,0.004581177529218675,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,17.9995,0.000152487439892607,0.0010647495,0.004499872561917931,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,18.999499999999998,0.00013860625298686854,0.0008704136875000001,0.004444226812747492,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,19.9995,0.0001334671578143124,0.0008017585,0.004242432668128739,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,20.9995,0.00012456215086005564,0.0014361293750000002,0.004782788190500273,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,21.9995,0.00010471917984458121,0.0014361293750000002,0.004804644875537681,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,22.9995,0.00010854102777785027,0.00073037146875,0.004380744361256302,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,23.9995,0.00013090100471365907,0.0008699220000000001,0.004316077748864174,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,24.9995,0.00012253038989608683,0.00085761734375,0.004472730422653938,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,25.9995,0.00010059395965762968,0.0006495155625,0.004508448087397987,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,26.9995,0.00010092328676700219,0.0007985302500000001,0.004857593006527823,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,27.9995,0.00010871355420046356,0.0008801792187500001,0.0049535280105183245,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,28.9995,0.00011145173573583059,0.0017838824375,0.005031713624413844,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,29.9995,0.00012960529385512128,0.002774798125,0.0061911598804403846,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,30.9995,0.00012742558966977578,0.002774798125,0.00561150405701527,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,31.9995,0.00010407014302051954,0.0010822240000000001,0.004758557276251316,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,32.9995,0.00012105616930804419,0.0016931600000000002,0.005294292172708184,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,33.9995,0.00011806328233559212,0.0016931600000000002,0.0048422422989254,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,34.9995,9.497401858218585e-05,0.0004781208125,0.004478315068738853,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,35.9995,9.106670525968183e-05,0.000433008859375,0.004615955304216301,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,36.9995,0.00010141980770994644,0.0005820298437500001,0.0050746584138869405,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,37.9995,0.00012756313981196325,0.00086006153125,0.005083954028234793,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,38.9995,0.0001399038198143796,0.0008883823125000001,0.004400629662526118,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,39.9995,0.00013880509146025813,0.00091698603125,0.005012939580942946,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,40.9995,0.00013311407373222685,0.00091698603125,0.00492539072870998,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,41.9995,0.0001349029159997369,0.0007375984687500001,0.004050623821778107,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,42.9995,0.00013600135034563902,0.0007494138437500001,0.0040960827495488735,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,43.9995,0.00012606925680534728,0.0007793941875,0.004628723811854075,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,44.9995,0.00012385030753921965,0.000682909875,0.004660578124649048,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,45.9995,0.0001197661218659725,0.0006928709062500001,0.004217011677235741,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,46.9995,0.00012233587465910125,0.0006923826250000001,0.0042839364267283865,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,47.9995,0.00012676278353875598,0.00065654271875,0.004257947691333771,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,48.9995,0.0001231464161989384,0.00068232403125,0.004130128118631091,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,49.9995,0.00012484792734577914,0.000586425640625,0.004211969994985309,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,50.9995,0.00012674791266220687,0.000551562375,0.00422263890668869,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,51.9995,0.00011909488319158605,0.0006575179531250001,0.004599921103178024,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,52.9995,0.00011348998033271478,0.0007479474375000001,0.005036401309423447,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,53.9995,0.00011648442964984885,0.0007249942187500001,0.004873297468316078,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,54.9995,0.00014166010111718287,0.0008533234375,0.004667383369711195,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,55.9995,0.0001803610808043889,0.001112499,0.004486383740751268,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,56.9995,0.00016159017804466208,0.0010975581562500001,0.0043750679840304525,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,57.9995,0.00012074513474327975,0.001094434375,0.004640900090940744,0
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,58.9995,0.00012987024487390552,0.0030274378750000004,0.005418217959986588,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,59.9995,0.00013685606077009954,0.0030274378750000004,0.005702458137364759,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,60.9995,0.00015400976278065348,0.00206630725,0.005256804935462736,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,61.9995,0.0001538094550079857,0.0013983415,0.005375371500665787,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,62.9995,0.00014092574711622145,0.0011233421875000002,0.005924430713461264,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,63.9995,0.000151185667158012,0.00103096009375,0.005828294459120519,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,64.9995,0.0001695550130875258,0.0012360379062500001,0.0055263781164471126,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,65.9995,0.00016902730734115733,0.002090034,0.005955497012878532,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,66.9995,0.00015663816036685612,0.002090034,0.005919968465004921,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,67.9995,0.00015327760181635107,0.003013664625,0.006407162345648344,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,68.9995,0.0001489391346974286,0.003318156125,0.007228547558565195,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,69.9995,0.00016384088707187752,0.003318156125,0.0065538420103921895,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,70.9995,0.00018045855725008105,0.0013282195,0.006046463894579615,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,71.9995,0.00016292035919946912,0.001294039875,0.0060138772302183435,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,72.9995,0.0001516758206178303,0.00113408271875,0.00586348693597385,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,73.9995,0.00016982406660041041,0.0014897425000000002,0.005945615815581406,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,74.9995,0.0001774111212742604,0.0031270432500000002,0.0062593113707419285,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,75.9995,0.00015486514248219023,0.0031270432500000002,0.005643443320695317,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,76.9995,0.00015427584320290688,0.0012083013125,0.0050464902076543935,1
C:\Users\admin\OneDrive - National Economics University\Documents\TÀI LIỆU\GIÁO TRÌNH HỌC\TIME SERIES\Seizure-Dectection-using-ECoG-\EEG\ds003029\sub-jh101\ses-presurgery\ieeg\sub-jh101_ses-presurgery_task-ictal_acq-ecog_run-01_ieeg,77.9995,0.00015514009695244432,0.00125752,0.00504942004070282,1
